	source	book	book_number	chapter	starting_verse	ending_verse	ten_commandments	hammurabi_law	hammurabi_epilogue	preamble	article	bill_of_rights	amendment	ethic
773	Hammurabi code						False	True	False	False	False	False	False	"If any one ""point the finger"" (slander) at a sister of a god or the wife of any one, and can not prove it, this man shall be taken before the judges and his brow shall be marked. (by cutting the skin, or perhaps hair.)"
774	Hammurabi code						False	True	False	False	False	False	False	If a man take a woman to wife, but have no intercourse with her, this woman is no wife to him.
775	Hammurabi code						False	True	False	False	False	False	False	If a man's wife be surprised (in flagrante delicto) with another man, both shall be tied and thrown into the water, but the husband may pardon his wife and the king his slaves.
776	Hammurabi code						False	True	False	False	False	False	False	If a man violate the wife (betrothed or child-wife) of another man, who has never known a man, and still lives in her father's house, and sleep with her and be surprised, this man shall be put to death, but the wife is blameless.
777	Hammurabi code						False	True	False	False	False	False	False	If a man bring a charge against one's wife, but she is not surprised with another man, she must take an oath and then may return to her house.
778	Hammurabi code						False	True	False	False	False	False	False	"If the ""finger is pointed"" at a man's wife about another man, but she is not caught sleeping with the other man, she shall jump into the river for her husband."
779	Hammurabi code						False	True	False	False	False	False	False	If a man is taken prisoner in war, and there is a sustenance in his house, but his wife leave house and court, and go to another house: because this wife did not keep her court, and went to another house, she shall be judicially condemned and thrown into the water.
780	Hammurabi code						False	True	False	False	False	False	False	If any one be captured in war and there is not sustenance in his house, if then his wife go to another house this woman shall be held blameless.
781	Hammurabi code						False	True	False	False	False	False	False	If a man be taken prisoner in war and there be no sustenance in his house and his wife go to another house and bear children; and if later her husband return and come to his home: then this wife shall return to her husband, but the children follow their father.
782	Hammurabi code						False	True	False	False	False	False	False	If any one leave his house, run away, and then his wife go to another house, if then he return, and wishes to take his wife back: because he fled from his home and ran away, the wife of this runaway shall not return to her husband.
783	Hammurabi code						False	True	False	False	False	False	False	If a man wish to separate from a woman who has borne him children, or from his wife who has borne him children: then he shall give that wife her dowry, and a part of the usufruct of field, garden, and property, so that she can rear her children. When she has brought up her children, a portion of all that is given to the children, equal as that of one son, shall be given to her. She may then marry the man of her heart.
